category1_code,category2_code,product_code,title,itemurl,imageurl,price,clean_title,title_length,image_path,label
MAKEUP,EYES,PP194210,MASCARA FÜR VOLUMEN,https://www.chanel.com/de/make-up/p/194210/le-volume-de-chanel-waterproof-mascara-fuer-volumen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-volume-de-chanel-waterproof-mascara-10-noir-0-21oz--packshot-default-194210-8800843038750.jpg",40.0,mascara für volumen,19,images_cache/PP194210.jpg,15
FASHION,READY-TO-WEAR,PP74350V67188,Bestickter Samt  Schwarz  Weiß & silberfarben,https://www.chanel.com/de/mode/p/P74350V67188NQ331/hose-bestickter-samt/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-white-silver-embroidered-velvet-embroidered-velvet-packshot-default-p74350v67188nq331-9533928734750.jpg",6750.0,bestickter samt  schwarz  weiß & silberfarben,45,images_cache/PP74350V67188.jpg,28
FASHION,READY-TO-WEAR,PP74368K10902,Kaschmir  Seide & Wolle  Schwarz & Weiß,https://www.chanel.com/de/mode/p/P74368K10902NR544/kleid-kaschmir-seide-wolle/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/dress-black-white-cashmere-silk-wool-cashmere-silk-wool-packshot-default-p74368k10902nr544-9533920149534.jpg",2650.0,kaschmir  seide & wolle  schwarz & weiß,39,images_cache/PP74368K10902.jpg,28
FASHION,READY-TO-WEAR,PP74378K10840,Kaschmir  Marineblau  Fuchsia & Beige,https://www.chanel.com/de/mode/p/P74378K10840NR490/hose-kaschmir/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-navy-blue-fuchsia-beige-cashmere-cashmere-packshot-default-p74378k10840nr490-9533924933662.jpg",2550.0,kaschmir  marineblau  fuchsia & beige,37,images_cache/PP74378K10840.jpg,28
FASHION,READY-TO-WEAR,PP74387K10849,Kaschmir  Schwarz & Weiß,https://www.chanel.com/de/mode/p/P74387K10849NQ438/hose-kaschmir/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-white-cashmere-cashmere-packshot-default-p74387k10849nq438-9533928833054.jpg",2750.0,kaschmir  schwarz & weiß,24,images_cache/PP74387K10849.jpg,28
FASHION,READY-TO-WEAR,PP74549V67154,Bedruckter Denim mit Stickereien  Dunkelblau  Weiß & silberfarben,https://www.chanel.com/de/mode/p/P74549V67154NQ357/jeans-bedruckter-denim-mit-stickereien/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jeans-dark-blue-white-silver-printed-embroidered-denim-printed-embroidered-denim-packshot-default-p74549v67154nq357-9533931847710.jpg",2950.0,bedruckter denim mit stickereien  dunkelblau  weiß & silberfarben,65,images_cache/PP74549V67154.jpg,28
FASHION,READY-TO-WEAR,PP75142V66687,Wolltweed  Orange & mehrfarbig,https://www.chanel.com/de/mode/p/P75142V66687NO237/hose-wolltweed/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-orange-multicolor-wool-tweed-wool-tweed-packshot-default-p75142v66687no237-9526332456990.jpg",3950.0,wolltweed  orange & mehrfarbig,30,images_cache/PP75142V66687.jpg,28
FASHION,READY-TO-WEAR,PP75160V66696,Baumwolltweed  Schwarz & Weiß,https://www.chanel.com/de/mode/p/P75160V66696M9999/mantel-baumwolltweed/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/coat-black-white-cotton-tweed-cotton-tweed-packshot-default-p75160v66696m9999-9526333636638.jpg",6650.0,baumwolltweed  schwarz & weiß,29,images_cache/PP75160V66696.jpg,28
FASHION,READY-TO-WEAR,PP75166V66671,Bedruckter Seiden-Mousseline  Grün & Schwarz,https://www.chanel.com/de/mode/p/P75166V66671NO253/bluse-bedruckter-seiden-mousseline/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/blouse-green-black-printed-silk-muslin-printed-silk-muslin-packshot-default-p75166v66671no253-9526261645342.jpg",2950.0,bedruckter seiden-mousseline  grün & schwarz,44,images_cache/PP75166V66671.jpg,28
FASHION,READY-TO-WEAR,PP75180V66865,Irisierender Samt-Jersey  Schwarz & Marineblau,https://www.chanel.com/de/mode/p/P75180V66865NO248/jacke-irisierender-samt-jersey/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jacket-black-navy-blue-iridescent-velvet-jersey-iridescent-velvet-jersey-packshot-default-p75180v66865no248-9526279307294.jpg",4950.0,irisierender samt-jersey  schwarz & marineblau,46,images_cache/PP75180V66865.jpg,28
FASHION,READY-TO-WEAR,PP75214V66829,Spitze  Schwarz,https://www.chanel.com/de/mode/p/P75214V6682994305/kleid-spitze/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/dress-black-lace-lace-packshot-default-p75214v6682994305-9526265085982.jpg",5700.0,spitze  schwarz,15,images_cache/PP75214V66829.jpg,28
FASHION,READY-TO-WEAR,PP75220V66809,Bedruckter Baumwoll-Voile  Rosa & mehrfarbig,https://www.chanel.com/de/mode/p/P75220V66809NO640/bluse-bedruckter-baumwoll-voile/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/blouse-pink-multicolor-printed-cotton-voile-printed-cotton-voile-packshot-default-p75220v66809no640-9526262366238.jpg",2350.0,bedruckter baumwoll-voile  rosa & mehrfarbig,44,images_cache/PP75220V66809.jpg,28
FRAGRANCE,WOMEN,PP126660,PARFÜMIERTES SPRAY FÜR DAS HAAR,https://www.chanel.com/de/parfum/p/126660/chance-eau-vive-parfuemiertes-spray-fuer-das-haar/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/chance-eau-vive-hair-mist-1-2fl-oz--packshot-default-126660-8817973559326.jpg",65.0,parfümiertes spray für das haar,31,images_cache/PP126660.jpg,38
FRAGRANCE,WOMEN,PP129450,EAU DE TOILETTE ZERSTÄUBER,https://www.chanel.com/de/parfum/p/129460/allure-sensuelle-eau-de-toilette-zerstaeuber/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.51,h_0.51,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/allure-sensuelle-eau-de-toilette-spray-100ml-packshot-default-129460-8824193253406.jpg",136.0,eau de toilette zerstäuber,26,images_cache/PP129450.jpg,38
FRAGRANCE,BATH AND BODY,PP136850,FEUCHTIGKEIT SPENDENDES KÖRPERSPRAY,https://www.chanel.com/de/parfum/p/136850/chance-eau-fraiche-feuchtigkeit-spendendes-koerperspray/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/chance-eau-fraiche-sheer-moisture-mist-3-4fl-oz--packshot-default-136850-8833882718238.jpg",48.0,feuchtigkeit spendendes körperspray,35,images_cache/PP136850.jpg,0
MAKEUP,BRUSHES AND ACCESSORIES,PP138846,KLEINER KABUKI-PINSEL,https://www.chanel.com/de/make-up/p/138846/petit-pinceau-kabuki-kleiner-kabuki-pinsel/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-pinceaux-de-chanel-kabuki-brush-1pce-packshot-default-138846-8825969999902.jpg",50.0,kleiner kabuki-pinsel,21,images_cache/PP138846.jpg,6
MAKEUP,FACE,PP148873,HIGHLIGHTER-PUDER MAXI-FORMAT,https://www.chanel.com/de/make-up/p/148873/les-symboles-de-chanel-la-chaine-highlighter-puder-maxi-format/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-symboles-de-chanel-la-chaine-oversize-illuminating-powder-warm-gold-0-49oz--packshot-default-148873-9529271812126.jpg",85.0,highlighter-puder maxi-format,29,images_cache/PP148873.jpg,16
MAKEUP,LIPS,PP156712,FEUCHTIGKEITSSPENDENDER LIPGLOSS,https://www.chanel.com/de/make-up/p/156728/rouge-coco-gloss-feuchtigkeitsspendender-lipgloss/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.45,h_0.45,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/rouge-coco-gloss-moisturizing-glossimer-728-rose-pulpe-0-19oz--packshot-default-156728-8800036782110.jpg",36.0,feuchtigkeitsspendender lipgloss,32,images_cache/PP156712.jpg,19
MAKEUP,FACE,PP184920,EAU DE BLUSH,https://www.chanel.com/de/make-up/p/184920/les-beiges-eau-de-blush/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-water-fresh-blush-light-peach-0-5fl-oz--packshot-default-184920-8854978592798.jpg",52.0,eau de blush,12,images_cache/PP184920.jpg,16
MAKEUP,FACE,PP185390,CREME-BRONZER MIT SONNENBRÄUNE-EFFEKT. NATÜRLICHER GLOW.,https://www.chanel.com/de/make-up/p/185390/creme-belle-mine-ensoleillee-creme-bronzer-mit-sonnenbraeune-effekt-natuerlicher-glow/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.55,h_0.55,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-healthy-glow-bronzing-cream-390-soleil-tan-bronze-1oz--packshot-default-185390-8833587839006.jpg",47.0,creme-bronzer mit sonnenbräune-effekt. natürlicher glow.,56,images_cache/PP185390.jpg,16
FASHION,READY-TO-WEAR,PP74370K10903,Kaschmir & Seide  Beige & Weiß,https://www.chanel.com/de/mode/p/P74370K10903NR602/jacke-kaschmir-seide/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jacket-beige-white-cashmere-silk-cashmere-silk-packshot-default-p74370k10903nr602-9533916479518.jpg",4500.0,kaschmir & seide  beige & weiß,30,images_cache/PP74370K10903.jpg,28
FASHION,READY-TO-WEAR,PP74375K10840,Kaschmir  Marineblau  Fuchsia & Beige,https://www.chanel.com/de/mode/p/P74375K10840NR490/top-kaschmir/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/top-navy-blue-fuchsia-beige-cashmere-cashmere-packshot-default-p74375k10840nr490-9533918412830.jpg",2300.0,kaschmir  marineblau  fuchsia & beige,37,images_cache/PP74375K10840.jpg,28
FASHION,READY-TO-WEAR,PP74543V67391,Stretch-Denim  Blau,https://www.chanel.com/de/mode/p/P74543V67391NR791/jeans-stretch-denim/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jeans-blue-stretch-denim-stretch-denim-packshot-default-p74543v67391nr791-9533998661662.jpg",1950.0,stretch-denim  blau,19,images_cache/PP74543V67391.jpg,28
FASHION,READY-TO-WEAR,PP75156V66727,Mit Pailletten besetzter Wolltweed  Schwarz  Weiß & silberfarben,https://www.chanel.com/de/mode/p/P75156V66727NO268/rock-mit-pailletten-besetzter-wolltweed/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/skirt-black-white-silver-glittered-wool-tweed-glittered-wool-tweed-packshot-default-p75156v66727no268-9526338650142.jpg",6100.0,mit pailletten besetzter wolltweed  schwarz  weiß & silberfarben,64,images_cache/PP75156V66727.jpg,28
FASHION,READY-TO-WEAR,PP75169V46593,Bestickter Stretch-Crêpe  Schwarz & mehrfarbig,https://www.chanel.com/de/mode/p/P75169V4659394305/top-bestickter-stretch-crepe/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/top-black-multicolor-embroidered-stretch-crepe-embroidered-stretch-crepe-packshot-default-p75169v4659394305-9526261809182.jpg",7300.0,bestickter stretch-crêpe  schwarz & mehrfarbig,46,images_cache/PP75169V46593.jpg,28
FASHION,READY-TO-WEAR,PP75259V66855,Denim mit Pailletten  Blau  Rosa  Schwarz & silberfarben,https://www.chanel.com/de/mode/p/P75259V66855NO704/jacke-denim-mit-pailletten/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/jacket-blue-pink-black-silver-glittered-denim-glittered-denim-packshot-default-p75259v66855no704-9526272688158.jpg",6300.0,denim mit pailletten  blau  rosa  schwarz & silberfarben,56,images_cache/PP75259V66855.jpg,28
SKINCARE,MOISTURIZERS,PP143090,SCHÜTZENDE AUFBAUPFLEGE FÜR TROCKENE HAUT,https://www.chanel.com/de/hautpflege/p/143090/hydra-beauty-nutrition-schuetzende-aufbaupflege-fuer-trockene-haut/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hydra-beauty-nutrition-nourishing-and-protective-cream-1-7oz--packshot-default-143090-9519205908510.jpg",67.0,schützende aufbaupflege für trockene haut,41,images_cache/PP143090.jpg,23
SKINCARE,EYE & LIP CARE,PP143120,INTENSIV PFLEGENDER LIPPENBALSAM,https://www.chanel.com/de/hautpflege/p/143120/hydra-beauty-nutrition-intensiv-pflegender-lippenbalsam/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hydra-beauty-nutrition-nourishing-lip-care-0-35oz--packshot-default-143120-9519205941278.jpg",37.0,intensiv pflegender lippenbalsam,32,images_cache/PP143120.jpg,13
SKINCARE,FACE,PP146610,CREME-MAKE-UP FÜR ULTIMATIVE LEUCHTKRAFT,https://www.chanel.com/de/hautpflege/p/146660/sublimage-le-teint-creme-make-up-fuer-ultimative-leuchtkraft/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sublimage-le-teint-ultimate-radiance-generating-cream-foundation-30-beige-1oz--packshot-default-146660-8840026816542.jpg",140.0,creme-make-up für ultimative leuchtkraft,40,images_cache/PP146610.jpg,16
MAKEUP,FACE,PP148870,HIGHLIGHTER-PUDER MAXI-FORMAT,https://www.chanel.com/de/make-up/p/148872/les-symboles-de-chanel-le-camelia-highlighter-puder-maxi-format/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-symboles-de-chanel-le-camelia-oversize-illuminating-powder-pearly-white-0-49oz--packshot-default-148872-9522827493406.jpg",85.0,highlighter-puder maxi-format,29,images_cache/PP148870.jpg,16
MAKEUP,EYES,PP151308,LIDSCHATTEN MIT VIELFÄLTIGEN EFFEKTEN,https://www.chanel.com/de/make-up/p/151318/les-4-ombres-byzance-lidschatten-mit-vielfaeltigen-effekten/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-4-ombres-byzance-multi-effect-quadra-eyeshadow-318-parure-venitienne-0-07oz--packshot-default-151318-9532074557470.jpg",65.0,lidschatten mit vielfältigen effekten,37,images_cache/PP151308.jpg,15
MAKEUP,EYES,PP190010,DIE ALL-IN-ONE-MASCARA: VOLUMEN  LÄNGE  SCHWUNG UND DEFINITION,https://www.chanel.com/de/make-up/p/190017/noir-allure-die-all-in-one-mascara-volumen-laenge-schwung-und-definition/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/noir-allure-volume-length-curl-and-definition-mascara-17-rouge-grenat-0-21oz--packshot-default-190017-8858125271070.jpg",45.0,die all-in-one-mascara: volumen  länge  schwung und definition,62,images_cache/PP190010.jpg,15
MAKEUP,EYES,PP195800,<br>MASCARA FÜR DEFINITION UND SCHWUNG,https://www.chanel.com/de/make-up/p/195810/inimitable-intense-mascara-fuer-definition-und-schwung/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/inimitable-intense-mascara-multi-dimensionnel-sophistique-10-noir-0-21oz--packshot-default-195810-8800866238494.jpg",40.0,<br>mascara für definition und schwung,38,images_cache/PP195800.jpg,15
FASHION,READY-TO-WEAR,PP74344V66902,Stretch-Satin  Schwarz,https://www.chanel.com/de/mode/p/P74344V6690294305/hose-stretch-satin/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-stretch-satin-stretch-satin-packshot-default-p74344v6690294305-9533929553950.jpg",4700.0,stretch-satin  schwarz,22,images_cache/PP74344V66902.jpg,28
FASHION,READY-TO-WEAR,PP74345V67153,Mit Pailletten besetzter Wolltweed  Schwarz & silberfarben,https://www.chanel.com/de/mode/p/P74345V67153NQ356/hose-mit-pailletten-besetzter-wolltweed/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pants-black-silver-glittered-wool-tweed-glittered-wool-tweed-packshot-default-p74345v67153nq356-9533928472606.jpg",3150.0,mit pailletten besetzter wolltweed  schwarz & silberfarben,58,images_cache/PP74345V67153.jpg,28
FASHION,READY-TO-WEAR,PP74521K10862,Kaschmir & Seide  Grau  Schwarz & Weiß,https://www.chanel.com/de/mode/p/P74521K10862NR476/pullover-kaschmir-seide/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pullover-gray-black-white-cashmere-silk-cashmere-silk-packshot-default-p74521k10862nr476-9533918019614.jpg",3000.0,kaschmir & seide  grau  schwarz & weiß,38,images_cache/PP74521K10862.jpg,28
FASHION,READY-TO-WEAR,PP75170V46593,Stretch-Crêpe  Schwarz,https://www.chanel.com/de/mode/p/P75170V4659394305/rock-stretch-crepe/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/skirt-black-stretch-crepe-stretch-crepe-packshot-default-p75170v4659394305-9526339108894.jpg",3300.0,stretch-crêpe  schwarz,22,images_cache/PP75170V46593.jpg,28
SKINCARE,MOISTURIZERS,PP141030,EMULSION FÜR SENSIBLE HAUT,https://www.chanel.com/de/hautpflege/p/141030/la-solution-10-de-chanel-emulsion-fuer-sensible-haut/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/la-solution-10-de-chanel-sensitive-skin-cream-1fl-oz--packshot-default-141030-8845015154718.jpg",76.0,emulsion für sensible haut,26,images_cache/PP141030.jpg,23
SKINCARE,EYE & LIP CARE,PP141680,GLÄTTEND - FESTIGEND,https://www.chanel.com/de/hautpflege/p/141680/le-lift-creme-yeux-glaettend-festigend/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-lift-creme-yeux-smooths-firms-0-5oz--packshot-default-141680-8821300756510.jpg",80.0,glättend - festigend,20,images_cache/PP141680.jpg,13
SKINCARE,TONERS & LOTIONS,PP141690,GLÄTTET – FESTIGT – POLSTERT AUF,https://www.chanel.com/de/hautpflege/p/141690/le-lift-lotion-glaettet-festigt-polstert-auf/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.63,h_0.63,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-lift-lotion-smooths-firms-plumps-5fl-oz--packshot-default-141690-8831687327774.jpg",70.0,glättet – festigt – polstert auf,32,images_cache/PP141690.jpg,36
SKINCARE,MOISTURIZERS,PP141780,GLÄTTEND - FESTIGEND,https://www.chanel.com/de/hautpflege/p/141780/le-lift-creme-glaettend-festigend/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/le-lift-creme-smooths-firms-illuminates-1-7fl-oz--packshot-default-141780-8845084131358.jpg",125.0,glättend - festigend,20,images_cache/PP141780.jpg,23
SKINCARE,TONERS & LOTIONS,PP143170,HYDRATATION SCHUTZ LEUCHTKRAFT,https://www.chanel.com/de/hautpflege/p/143170/hydra-beauty-lotion-very-moist-hydratation-schutz-leuchtkraft/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.63,h_0.63,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hydra-beauty-lotion-hydration-protection-radiance-very-moist-5fl-oz--packshot-default-143170-8818159058974.jpg",55.0,hydratation schutz leuchtkraft,30,images_cache/PP143170.jpg,36
SKINCARE,MOISTURIZERS,PP144030,SCHÜTZENDER  BERUHIGENDER UND REGENERIERENDER BALSAM,https://www.chanel.com/de/hautpflege/p/144030/sublimage-le-baume-schuetzender-beruhigender-und-regenerierender-balsam/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/sublimage-le-baume-the-regenerating-and-protecting-balm-1-76oz--packshot-default-144030-9529707233310.jpg",370.0,schützender  beruhigender und regenerierender balsam,52,images_cache/PP144030.jpg,23
MAKEUP,FACE,PP186330,SCHIMMERNDER HIGHLIGHTER FÜR EINEN STRAHLENDEN GLOW. GESICHT UND KÖRPER.,https://www.chanel.com/de/make-up/p/186340/les-beiges-fluid-highlighter-schimmernder-highlighter-fuer-einen-strahlenden-glow-gesicht-und-koerper/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/w_0.43,h_0.43,c_crop/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/les-beiges-sheer-healthy-glow-highlighting-fluid-pearly-glow-1fl-oz--packshot-default-186340-8830498603038.jpg",47.0,schimmernder highlighter für einen strahlenden glow. gesicht und körper.,72,images_cache/PP186330.jpg,16
FASHION,HANDBAGS,PAS1786B14719,Wolltweed & goldfarbenes Metall  Mehrfarbig,https://www.chanel.com/de/mode/p/AS1786B14719NR900/kleine-pattentasche-wolltweed-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/mini-flap-bag-multicolor-wool-tweed-gold-tone-metal-wool-tweed-gold-tone-metal-packshot-artistique-vue3-as1786b14719nr900-9527183573022.jpg",4650.0,wolltweed & goldfarbenes metall  mehrfarbig,43,images_cache/PAS1786B14719.jpg,17
FASHION,HANDBAGS,PAS4180B13283,Kalbslackleder & goldfarbenes Metall  Bordeaux,https://www.chanel.com/de/mode/p/AS4180B13283NO206/kleine-pattentasche-kalbslackleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/small-flap-bag-burgundy-patent-calfskin-gold-tone-metal-patent-calfskin-gold-tone-metal-packshot-artistique-vue2-as4180b13283no206-9524207648798.jpg",5300.0,kalbslackleder & goldfarbenes metall  bordeaux,46,images_cache/PAS4180B13283.jpg,17
